0.6644340298	2156
0.6641585265	11966
0.6641477544	11755
0.6641477544	3015
0.6640961654	16664
0.6639628316	6102
0.6637891564	1732
0.6635560426	634
0.6635317651	9117
0.6634385408	12204
0.6633844828	2228
0.6632400799	2843
0.6631187826	3124
0.6622768359	15337
0.6622263076	5116
0.6621717152	4658
0.6620204292	656
0.6620204292	7669
0.6619630009	8793
0.6619461861	4600
0.6619461861	2853
0.6618741410	1399
0.6617093221	7771
0.6615921071	6448
0.6612663206	6447
0.6612663206	1338
0.6612012352	16504
0.6607650045	2406
0.6607513919	9980
0.6607033904	5155
0.6604745523	6528
0.6603307693	3747
0.6601741469	12731
0.6601582427	5637
0.6599236854	10785
0.6598965885	10761
0.6598769174	5258
0.6595931424	6755
0.6595931424	3471
0.6594554598	9703
0.6594554598	10831
0.6594394675	854
0.6592543421	13034
0.6591097868	5485
0.6586227496	4691
0.6585883276	4038
0.6583967148	5919
0.6583040215	6419
0.6578960268	10081
0.6578960268	5368
0.6577591818	4457
0.6577459034	8542
0.6575912853	11876
0.6571281484	7589
0.6570930903	9691
0.6570930903	7937
0.6569949704	9998
0.6568818585	7587
0.6565648256	5825
0.6561831249	15345
0.6560333838	8889
0.6558548646	8648
0.6557637572	11951
0.6557637572	1830
0.6557595045	3614
0.6556843442	14380
0.6554211883	13200
0.6554100215	10980
0.6551495383	16963
0.6551167178	7411
0.6551167178	1779
0.6550554328	14673
0.6550554328	5584
0.6550242921	10218
0.6549498322	11604
0.6546930240	925
0.6546901452	8750
0.6546693660	2261
0.6546558241	5539
0.6546056751	9459
0.6546056751	6654
0.6544951344	4050
0.6543491626	13912
0.6543044819	4347
0.6542829049	655
0.6542402840	4052
0.6541936348	7997
0.6540639019	3957
0.6535839591	7478
0.6535839591	451
0.6534523621	1883
0.6532879507	11185
0.6532167546	5164
0.6531758334	778
0.6530951738	2027
0.6530951738	1781
0.6529735288	5594
0.6529668729	8413
0.6528463065	11120
0.6525866404	2741
0.6525866404	1058
0.6522835240	7806
0.6521464836	9235
0.6520197160	9481
0.6519356197	286
0.6517864658	9465
0.6516954842	12760
0.6516214289	6325
0.6515953651	4003
0.6515840068	11000
0.6515840068	6432
0.6515840068	2699
0.6514536313	11698
0.6514512749	11639
0.6512411346	12877
0.6511855037	10007
0.6510696563	5875
0.6510024374	6225
0.6507921377	5073
0.6507364884	16505
0.6507260750	7576
0.6506248236	2271
0.6504082999	845
0.6503825536	4373
0.6502657108	4616
0.6501831049	3087
0.6501731534	5647
0.6501355475	8171
0.6498995203	5068
0.6498105648	4924
0.6497683384	11556
0.6497635786	12097
0.6495626442	1278
0.6492823634	1590
0.6489981243	5007
0.6489544412	6523
0.6489436675	6380
0.6489436675	4214
0.6489436675	10812
0.6489017439	1024
0.6488424904	6076
0.6488294577	4797
0.6486729193	16338
0.6486682869	8758
0.6485283100	716
0.6485237090	1597
0.6482952602	6693
0.6481763981	5697
0.6479424460	1620
0.6478403022	12868
0.6476928528	3877
0.6475707538	4321
0.6474989206	11172
0.6474734587	9679
0.6474620842	8562
0.6474573988	3535
0.6472087956	7466
0.6470691031	9077
0.6470173878	5130
0.6469776766	5388
0.6469053716	8601
0.6466635772	17177
0.6466314647	5101
0.6464976579	8177
0.6464262083	8871
0.6464261586	10837
0.6463787637	11741
0.6462097816	5294
0.6462087449	7039
0.6460405788	13794
0.6459269961	4826
0.6458994658	5928
0.6458443095	7046
0.6457335475	5585
0.6455907340	7862
0.6454470012	4251
0.6454470012	2669
0.6453671643	2319
0.6451630024	10412
0.6451443062	12024
0.6451443062	17014
0.6451443062	8075
0.6451443062	980
0.6448669690	15130
0.6448669690	13737
0.6448669690	11315
0.6448020804	13584
0.6447743070	6404
0.6447242006	5538
0.6447041997	1835
0.6447014604	8974
0.6445273118	7208
0.6444598612	11557
0.6443307765	4005
0.6440715259	2081
0.6440287296	887
0.6437275701	5343
0.6436605368	6056
0.6434036447	2352
0.6427207656	5941
0.6426494475	7634
0.6425415898	6689
0.6423032014	4939
0.6421635066	5974
0.6421380751	5037
0.6419445237	4500
0.6415254791	11067
0.6413135092	6152
0.6410343597	2671
0.6409428453	122
0.6409217647	3862
0.6406612979	8468
0.6406612979	12210
0.6404519099	7768
0.6404008591	16298
0.6403841336	2637
0.6403020732	2517
0.6402962735	8183
0.6399530007	10342
0.6396741109	9545
0.6396688948	1087
0.6395827927	11486
0.6395827927	4768
0.6392584248	689
0.6389749293	9178
0.6389749293	1668
0.6389749293	15498
0.6389749293	11997
0.6389749293	2288
0.6388429283	9849
0.6388391713	5686
0.6387332688	3109
0.6385148080	6787
0.6382383580	1638
0.6381670120	1330
0.6381306801	6496
0.6378322806	3375
0.6377820674	1851
0.6375918536	12813
0.6372173931	804
0.6371994203	6622
0.6371593248	9417
0.6370873721	604
0.6369776032	9840
0.6369741508	12245
0.6368539392	10864
0.6366305508	15121
0.6366189743	8632
0.6362747426	5710
0.6361824617	4353
0.6361824617	8983
0.6360336920	4122
0.6359494375	7575
0.6353972231	8436
0.6353963104	2073
0.6353963104	8033
0.6351542236	3885
0.6351018484	6017
0.6340255557	5169
0.6336878153	6075
0.6336410913	7980
0.6334365534	4225
0.6332932016	13872
0.6331098626	682
0.6330059313	8141
0.6326816713	10619
0.6326816713	8873
0.6326415044	4985
0.6324462076	3378
0.6323551683	10311
0.6323213998	11094
0.6323213998	11796
0.6322705081	10836
0.6318757697	2878
0.6318384615	936
0.6316533990	1613
0.6315842262	13411
0.6315554960	123
0.6313838641	6013
0.6309955543	3382
0.6308576463	11282
0.6300047488	5313
0.6299888397	3947
0.6297372906	5176
0.6296655371	3266
0.6294612745	6022
0.6290745389	9656
0.6283747085	5940
0.6281410129	10621
0.6281385098	1503
0.6279386173	10971
0.6277651226	5247
0.6273330636	4790
0.6273321977	4509
0.6272620263	1169
0.6272403249	1896
0.6270595560	3450
0.6269894868	10561
0.6269894868	8941
0.6269299849	10030
0.6269299849	10024
0.6269299849	7557
0.6269299849	11076
0.6269299849	5022
0.6268707142	1902
0.6267944497	3980
0.6259706782	6966
0.6258294970	9594
0.6254442644	2663
0.6253445729	13306
0.6253330636	3503
0.6250861462	2712
0.6250861462	7815
0.6250367250	3640
0.6247157028	12023
0.6247157028	1475
0.6244618247	6932
0.6243196731	7713
0.6242936759	11163
0.6242608693	8557
0.6242356216	4037
0.6241947956	433
0.6240278481	3014
0.6238724374	10285
0.6236701099	11037
0.6236689450	248
0.6235840557	4230
0.6234672718	2212
0.6234225698	9561
0.6234194569	4680
0.6233628786	173
0.6232820842	2848
0.6231118270	1415
0.6231036990	3942
0.6230638681	3700
0.6230029529	4549
0.6228917056	8335
0.6220696491	5492
0.6219939777	2135
0.6219222204	2056
0.6217476183	6961
0.6214645837	4129
0.6214167329	8966
0.6213900169	7973
0.6208535629	4707
0.6204979423	4565
0.6202663499	3955
0.6201848319	6053
0.6201166088	29
0.6200082747	890
0.6199246507	9723
0.6199103950	5036
0.6199058018	9073
0.6195997872	13780
0.6195502865	1615
0.6194494664	5770
0.6193229433	3444
0.6192307057	15600
0.6192307057	9177
0.6192155268	10614
0.6188254115	7869
0.6187714045	6283
0.6184836970	12759
0.6184797268	7657
0.6184270684	13294
0.6182939414	3926
0.6180747536	15930
0.6180747536	6441
0.6180082311	3097
0.6177989949	2044
0.6177816472	11265
0.6174824046	11183
0.6172270384	2869
0.6169008786	1062
0.6167027083	12522
0.6165983927	15020
0.6163348326	12876
0.6163226976	3260
0.6162417042	1829
0.6161679996	16292
0.6161679996	10839
0.6160284357	4413
0.6159067349	6034
0.6157091905	7142
0.6156987339	11023
0.6154599022	9850
0.6151463583	1025
0.6150728696	2235
0.6150257121	3981
0.6147970107	8852
0.6147033786	3449
0.6147033786	14385
0.6147033786	5002
0.6145187528	8911
0.6145187528	5242
0.6144144471	8182
0.6142854905	10564
0.6142834141	4275
0.6142511533	1915
0.6141361728	10338
0.6140337257	15685
0.6140023323	5992
0.6139721569	3519
0.6139465494	6522
0.6133605690	8794
0.6132557842	7423
0.6132557842	2666
0.6131946450	13300
0.6131946210	4913
0.6131593316	10731
0.6131327494	12618
0.6130777056	6113
0.6130478983	14295
0.6130478983	7769
0.6130478983	7067
0.6130478983	6945
0.6130478983	6080
0.6130478983	5489
0.6129030033	6394
0.6129030033	11568
0.6129030033	8863
0.6124143116	8979
0.6124100242	5240
0.6123252354	6025
0.6123248285	1055
0.6120994610	3374
0.6120535850	5217
0.6119633313	16076
0.6119556887	5040
0.6119556887	971
0.6118594442	14121
0.6118594442	11046
0.6116923812	8356
0.6116865430	4889
0.6116865430	4242
0.6116330397	247
0.6116213749	5906
0.6114199760	3224
0.6113490460	3098
0.6111893795	9197
0.6111476771	17179
0.6111476771	12871
0.6111476771	5035
0.6111476771	4491
0.6111476771	11397
0.6111476771	11261
0.6110911404	14238
0.6110911404	7028
0.6110269743	12418
0.6108377507	1651
0.6108088142	1114
0.6107028976	15720
0.6107028976	11093
0.6106614752	5308
0.6106498068	994
0.6105694166	11368
0.6105375077	16809
0.6105375077	10330
0.6105375077	3878
0.6102469094	8596
0.6102469094	8040
0.6102469094	6431
0.6102469094	5291
0.6099507027	17777
0.6098219646	7285
0.6095474118	4952
0.6095088042	4395
0.6093705307	14944
0.6092918519	10661
0.6092714558	17130
0.6092714558	10841
0.6092067103	4297
0.6090902450	14654
0.6090902450	13736
0.6090699063	5399
0.6089887768	14611
0.6087320330	13444
0.6086105294	3823
0.6085844726	832
0.6085795918	4970
0.6084718383	8803
0.6084269572	13882
0.6084269572	7752
0.6084131795	2213
0.6083343438	2893
0.6080363635	2726
0.6077018257	15203
0.6077018257	4239
0.6076564611	923
0.6076156281	1864
0.6076036806	2595
0.6075763900	1132
0.6075740268	17681
0.6075740268	5920
0.6072604361	7390
0.6071092218	1980
0.6070292471	11142
0.6069200336	6330
0.6068799167	10526
0.6067775838	1010
0.6067657445	1515
0.6066031250	6329
0.6063686030	16568
0.6063686030	12524
0.6063686030	12284
0.6063686030	1223
0.6063686030	8886
0.6063279356	9415
0.6062986170	15569
0.6060604086	2841
0.6060010979	10371
0.6058417010	1777
0.6054525535	10206
0.6054195871	9712
0.6054105487	7403
0.6054062063	14721
0.6052196747	11778
0.6049711988	4106
0.6048633715	5126
0.6047524228	4842
0.6045756490	2136
0.6045756490	9968
0.6045756490	8937
0.6043958623	2652
0.6043797521	2074
0.6043797521	12819
0.6043797521	7044
0.6043098774	2723
0.6041782905	6347
0.6041701880	5726
0.6040918338	17590
0.6040918338	11740
0.6040918338	11554
0.6040918338	11287
0.6040918338	7921
0.6040918338	7223
0.6040918338	6640
0.6040408440	8799
0.6038754115	7631
0.6035923609	6020
0.6035603338	8850
0.6034774111	6582
0.6034448201	4649
0.6031694924	6505
0.6029414273	1857
0.6029031843	2231
0.6028531201	5931
0.6026092884	5438
0.6025604233	1346
0.6024024064	12286
0.6021698896	2480
0.6020474026	8708
0.6019264372	10867
0.6019264372	17420
0.6019264372	17072
0.6019264372	12211
0.6019264372	11893
0.6019264372	7286
0.6018585090	6752
0.6015532924	1216
0.6015278095	3001
0.6015278095	11254
0.6014103133	6073
0.6013870311	5917
0.6012931307	4590
0.6012656105	5670
0.6012656105	8151
0.6011768724	3306
0.6009837710	7439
0.6008276719	12292
0.6007163212	12641
0.6006974202	3806
0.6006058496	4690
0.6005998607	11926
0.6004742756	13248
0.6003488528	15563
0.6002963692	878
0.6002439055	6864
0.6002283984	17628
0.6002283984	17625
0.6002283984	16714
0.6002283984	15994
0.6002283984	14199
0.6002283984	14112
0.6002283984	8491
0.6002283984	7567
0.6002283984	6501
0.6002283984	180
0.6002283984	15450
0.6002283984	14563
0.6002283984	14546
0.6002283984	14239
0.6002283984	12254
0.6002283984	12183
0.6002283984	11180
0.6002283984	11164
0.6001903299	5072
0.5998178132	7881
0.5996794020	1849
0.5996418360	6950
0.5996418360	16135
0.5996418360	15196
0.5996418360	15143
0.5996418360	8203
0.5996418360	6909
0.5996418360	16826
0.5996418360	7916
0.5996418360	6646
0.5994292334	619
0.5992456597	2005
0.5989879530	5345
0.5987887425	7250
0.5985045704	7799
0.5985045704	4515
0.5985045704	1195
0.5985045704	8740
0.5985045704	6126
0.5985045704	1313
0.5984361738	7920
0.5984170128	5346
0.5983545449	5516
0.5983386850	1934
0.5980048735	4418
0.5978357825	1878
0.5977734849	39
0.5977195199	3641
0.5976662785	5892
0.5976287563	1318
0.5975847340	3344
0.5973719520	3247
0.5973671019	1353
0.5973542432	1611
0.5971630216	16950
0.5971630216	11638
0.5971630216	8975
0.5971630216	4928
0.5971630216	17593
0.5971630216	12803
0.5971630216	12632
0.5971630216	11473
0.5971630216	8807
0.5971630216	7836
0.5971630216	4612
0.5971597353	4588
0.5969772079	12775
0.5969772079	7318
0.5969753195	7213
0.5969753195	9442
0.5968906492	3403
0.5967305812	1416
0.5966945827	5887
0.5965183737	4026
0.5964210522	11601
0.5960698421	12358
0.5958795361	11949
0.5958647581	4436
0.5956041760	5206
0.5954277705	2516
0.5953693694	6241
0.5953521256	1800
0.5952640171	9420
0.5952640171	4232
0.5952640171	9143
0.5952640171	6563
0.5948140850	2258
0.5947909627	5338
0.5947909627	44
0.5947840622	1634
0.5946064550	690
0.5945910657	17874
0.5945910657	10171
0.5945910657	6947
0.5945480109	10068
0.5945318206	7378
0.5944899517	5667
0.5944888377	6750
0.5944810779	3319
0.5943226881	14142
0.5942410721	2785
0.5941959120	1740
0.5941940375	4467
0.5941390037	2177
0.5937103186	13576
0.5936434744	1815
0.5935591575	1238
0.5934899048	11930
0.5934872335	16340
0.5934712934	5950
0.5933542684	5981
0.5932918410	8571
0.5932918410	2592
0.5929505590	6809
0.5929505590	3624
0.5929505590	13765
0.5929505590	13630
0.5929505590	13425
0.5929505590	13262
0.5929505590	11559
0.5929505590	9633
0.5929505590	9583
0.5929505590	7032
0.5929505590	7015
0.5929505590	6362
0.5929505590	4328
0.5929505590	11928
0.5929505590	7938
0.5926622547	5700
0.5925482886	2839
0.5919452512	7979
0.5919162514	5364
0.5919108775	2990
0.5916720719	8069
0.5916363900	8704
0.5915228256	3105
0.5914715600	8853
0.5914715600	14262
0.5914167583	5328
0.5914167583	3329
0.5914167583	3958
0.5914125215	1126
0.5913296537	17008
0.5912589138	561
0.5912534187	6774
0.5910603597	3816
0.5910460534	14722
0.5910102814	5916
0.5910102814	10850
0.5910102814	8560
0.5909246623	13738
0.5909109106	2111
0.5908834699	9433
0.5908605674	3753
0.5908566918	16311
0.5908566918	10419
0.5908566918	6162
0.5908566918	16093
0.5907969361	15163
0.5907506542	13735
0.5907071658	9434
0.5904082128	12342
0.5901817536	4016
0.5901725068	3197
0.5901234174	3427
0.5900960981	11256
0.5900560197	11547
0.5898594771	11402
0.5898594771	7212
0.5898491439	8446
0.5897704799	11139
0.5897704799	10325
0.5897664153	4384
0.5895167675	11012
0.5895148749	8065
0.5894424798	1459
0.5890698978	3916
0.5890164949	17006
0.5888699249	8048
0.5888699249	7586
0.5888521282	8999
0.5886904351	12584
0.5883485936	957
0.5882262486	1905
0.5880138302	4057
0.5878352557	11353
0.5878352557	15925
0.5878352557	15852
0.5878352557	14631
0.5878352557	12472
0.5878352557	10415
0.5878352557	10113
0.5878352557	16233
0.5878352557	1646
0.5875811037	14910
0.5875779506	8251
0.5871678525	7623
0.5871677682	3552
0.5868913577	3175
0.5867679860	6078
0.5867443375	3860
0.5867260147	14694
0.5865679002	6571
0.5864316218	7977
0.5862978433	3718
0.5860366239	2057
0.5859580066	13160
0.5859580066	8970
0.5859580066	7853
0.5859580066	3566
0.5859580066	1035
0.5859580066	12242
0.5859580066	8541
0.5859580066	7022
0.5859580066	6942
0.5859580066	1603
0.5859580066	269
0.5859580066	16514
0.5859452176	3337
0.5859207160	10623
0.5859207160	2589
0.5856558253	6833
0.5856558253	4240
0.5852863201	1877
0.5851614244	3840
0.5848515053	4004
0.5848211481	9631
0.5848211481	7201
0.5848211481	6720
0.5848211481	13749
0.5848211481	11338
0.5848211481	9369
0.5848211481	4339
0.5848211481	3691
0.5848055051	3689
0.5845833150	12633
0.5845833150	12143
0.5845833150	11290
0.5845833150	10304
0.5845833150	9729
0.5845833150	9626
0.5845833150	7491
0.5845833150	5775
0.5845833150	1417
0.5845833150	1023
0.5843765308	1920
0.5842397241	3280
0.5841973606	892
0.5841949506	13161
0.5841949506	13158
0.5840151496	2840
0.5834494825	4575
0.5834021610	525
0.5832679860	3659
0.5831970644	12355
0.5831970644	17353
0.5831970644	16675
0.5831970644	16668
0.5831970644	14485
0.5831970644	14111
0.5831970644	13144
0.5831970644	11810
0.5831970644	11225
0.5831970644	11224
0.5831970644	11154
0.5831970644	10636
0.5831970644	10625
0.5831970644	10622
0.5831970644	10217
0.5831970644	7672
0.5831970644	2995
0.5831970644	2855
0.5831970644	7555
0.5831425599	4908
0.5831425599	4542
0.5827614983	8067
0.5827614983	2174
0.5826479181	3948
0.5824109387	2812
0.5822915804	2579
0.5822546947	4411
0.5822162337	4132
0.5822076634	11333
0.5822076634	6341
0.5822076634	6142
0.5822076634	3854
0.5822076634	1357
0.5821684173	8627
0.5821684173	3010
0.5821684173	2078
0.5821581190	6544
0.5818849026	3230
0.5817423781	527
0.5815732299	3841
0.5815406140	1247
0.5815240658	17835
0.5815180093	2143
0.5814783913	6541
0.5814227821	4947
0.5813688366	1074
0.5813003531	3318
0.5811861042	4905
0.5811531823	4878
0.5809346618	10842
0.5809144604	383
0.5809108384	2662
0.5807905122	4352
0.5806111586	687
0.5803260039	14260
0.5802939531	12601
0.5802335551	4779
0.5802335551	5924
0.5801639263	7719
0.5801598227	4563
0.5801470606	2713
0.5800740418	3780
0.5800622729	1231
0.5799760471	15341
0.5799760471	10261
0.5799760471	3879
0.5799760471	14240
0.5799760471	12377
0.5799760471	7624
0.5798857323	285
0.5798848374	2085
0.5797829415	9437
0.5797653015	9613
0.5797261491	10163
0.5797261491	6779
0.5796806945	3040
0.5796167364	420
0.5792965830	1508
0.5792828084	260
0.5791825146	8284
0.5791212775	4414
0.5789654721	13187
0.5789654721	9322
0.5788050151	1894
0.5787316896	1267
0.5786683631	11898
0.5786683631	9935
0.5786683631	4381
0.5785573724	6090
0.5785573724	11274
0.5785144609	4234
0.5785144609	9661
0.5783675724	1135
0.5782716756	1061
0.5782083299	4369
0.5780948650	6524
0.5780125656	889
0.5779827587	894
0.5778045637	2220
0.5777951939	5174
0.5773432872	4968
0.5773326333	3226
0.5772816304	2171
0.5771680361	7910
0.5771680361	5297
0.5771224389	4452
0.5770572089	3822
0.5770259160	11742
0.5770000208	466
0.5767976925	2020
0.5766132123	712
0.5763626849	1388
0.5763007517	11362
0.5763007517	10267
0.5762456017	762
0.5762042254	5379
0.5761388485	3446
0.5759573735	6916
0.5758656472	3137
0.5758244131	1022
0.5758126294	5600
0.5758126294	8991
0.5755118082	505
0.5753220192	5153
0.5753220192	5175
0.5752512595	2368
0.5751183234	11835
0.5750172521	1159
0.5748073002	3853
0.5746626125	4615
0.5745542739	13920
0.5745542739	7731
0.5745542739	5086
0.5745002864	5326
0.5745002864	5046
0.5745002864	12094
0.5745002864	10044
0.5745002864	9926
0.5745002864	9393
0.5745002864	7353
0.5745002864	4769
0.5745002864	4208
0.5745002864	3880
0.5745002864	3357
0.5745002864	3139
0.5745002864	3990
0.5744889013	696
0.5744540795	253
0.5743970209	8227
0.5743970209	7818
0.5743970209	1044
0.5743306139	5907
0.5742058552	6112
0.5741529058	14893
0.5741422593	14381
0.5740281364	1935
0.5739724871	10185
0.5739413969	301
0.5738660456	1257
0.5736158152	12730
0.5736158152	7473
0.5736158152	10827
0.5736158152	5148
0.5736158152	4080
0.5736158152	3389
0.5735612470	10814
0.5735612470	9193
0.5735612470	8500
0.5735612470	6127
0.5735612470	4383
0.5735110755	3223
0.5733222682	648
0.5731044664	6360
0.5731044664	13389
0.5731044664	13143
0.5731044664	5524
0.5731044664	3914
0.5731044664	3171
0.5729796959	7550
0.5729062670	16503
0.5728781909	2017
0.5728152974	3383
0.5728138968	1901
0.5726481923	4429
0.5726329062	9421
0.5725319446	11200
0.5725319446	11195
0.5725064129	463
0.5724486516	6007
0.5724333886	1277
0.5723821293	8706
0.5723821293	9856
0.5723821293	8286
0.5723821293	3843
0.5722751362	3529
0.5722606309	6687
0.5721543841	5494
0.5721342560	6282
0.5720700055	2238
0.5720602645	1640
0.5720416595	4130
0.5720403955	6140
0.5719170512	2071
0.5716986721	5994
0.5716399375	1774
0.5712091910	2475
0.5710462593	4279
0.5710181309	13512
0.5710153861	2900
0.5709838851	2859
0.5708518435	637
0.5707637684	1616
0.5707484475	7866
0.5706454681	5292
0.5706104019	3635
0.5704747844	1420
0.5703709135	633
0.5702792815	11167
0.5702792815	7270
0.5701411596	1083
0.5701411596	7229
0.5701411596	6814
0.5700245600	3107
0.5699635935	7085
0.5699635935	16120
0.5699635935	12717
0.5699635935	12005
0.5699635935	8543
0.5699635935	7808
0.5699635935	5235
0.5699031433	9176
0.5699031433	8198
0.5698810288	7755
0.5697007854	2780
0.5696441060	684
0.5696150654	15335
0.5695897144	4215
0.5694948699	6806
0.5693911520	3311
0.5691989722	1522
0.5691868364	9032
0.5691133546	4569
0.5689563145	1897
0.5686491296	62
0.5686374306	2249
0.5686128426	4046
0.5683444307	8711
0.5683353310	394
0.5682507384	1033
0.5678522197	293
0.5678522197	11403
0.5678369212	8181
0.5678369212	7331
0.5678369212	4827
0.5677790267	11277
0.5677790267	7062
0.5677790267	2591
0.5675593996	5043
0.5674515277	7093
0.5674392644	4314
0.5674113139	4738
0.5673478931	2126
0.5673392636	987
0.5672498589	5984
0.5672402754	3804
0.5672331176	1523
0.5670806016	1184
0.5669806259	13583
0.5669806259	9687
0.5669806259	8252
0.5669806259	9001
0.5669806259	5982
0.5669541522	7668
0.5669541522	5071
0.5668613502	1783
0.5668423165	3151
0.5668049262	17159
0.5664848380	1250
0.5664344940	2629
0.5663656404	4586
0.5663403016	1886
0.5662748816	1778
0.5662748816	1274
0.5662748816	4650
0.5661340188	9997
0.5661340188	8476
0.5661340188	5380
0.5661340188	3213
0.5660624141	3117
0.5660345049	11636
0.5659610448	462
0.5658596575	830
0.5655180432	3391
0.5654099487	8767
0.5652946193	3381
0.5652278199	3633
0.5651185213	2587
0.5651185213	2420
0.5649808667	1859
0.5649176666	4492
0.5648995508	4536
0.5648773523	6014
0.5648526056	155
0.5648045419	222
0.5646834742	8458
0.5646239456	5059
0.5644044778	150
0.5635765728	2749
0.5635474688	2175
0.5633856717	7925
0.5633856717	2934
0.5633029197	6363
0.5633029197	2901
0.5633029197	991
0.5629060665	8549
0.5626866554	1225
0.5626745609	3238
0.5626232350	7055
0.5626232350	14539
0.5626232350	7649
0.5626232350	3435
0.5626232350	3088
0.5625892336	3462
0.5625481467	10647
0.5625481467	5282
0.5625481467	4304
0.5625204273	3317
0.5624625033	16692
0.5624568677	2260
0.5622826475	2137
0.5621419290	6828
0.5620032173	3296
0.5617846479	4335
0.5616029527	824
0.5615391370	3372
0.5615083096	6371
0.5614478105	4107
0.5612901839	1429
0.5611438139	2526
0.5608835094	268
0.5607605375	4520
0.5606453046	781
0.5605077503	5874
0.5604962975	9655
0.5604962975	6543
0.5604962975	961
0.5604962975	13653
0.5604962975	9862
0.5604962975	7899
0.5604962975	7472
0.5604962975	7304
0.5604962975	7068
0.5604962975	6937
0.5604962975	6842
0.5604962975	6569
0.5604962975	5602
0.5604962975	5077
0.5604962975	3861
0.5604962975	3575
0.5604962975	3039
0.5604962975	2746
0.5604962975	1749
0.5604962975	15399
0.5604962975	2857
0.5603871959	266
0.5602881078	414
0.5601852436	2622
0.5601283924	2234
0.5600774659	585
0.5599771427	780
0.5598295033	4999
0.5596941390	11503
0.5596941390	6131
0.5596941390	2895
0.5595149939	1509
0.5595112304	760
